,0
0,0.5857142857142857
1,0.6
2,0.6057142857142858
3,0.6085714285714285
4,0.6114285714285714
5,0.6171428571428571
6,0.6142857142857143
7,0.6114285714285714
8,0.6085714285714285
9,0.6057142857142858
10,0.6057142857142858
11,0.6028571428571429
12,0.6085714285714285
13,0.6257142857142857
14,0.62
15,0.6171428571428571
16,0.6114285714285714
17,0.6142857142857143
18,0.6114285714285714
19,0.6257142857142857
20,0.6457142857142857
21,0.6342857142857142
22,0.6514285714285715
23,0.6571428571428571
24,0.6457142857142857
25,0.6571428571428571
26,0.6828571428571428
27,0.68
28,0.6857142857142857
29,0.6914285714285714
30,0.7142857142857143
31,0.7371428571428571
32,0.7457142857142857
33,0.7542857142857143
34,0.7571428571428571
35,0.7571428571428571
36,0.7514285714285714
37,0.7457142857142857
38,0.7571428571428571
39,0.7571428571428571
40,0.7542857142857143
41,0.76
42,0.7685714285714286
43,0.7571428571428571
44,0.7514285714285714
45,0.7514285714285714
46,0.7514285714285714
47,0.7514285714285714
48,0.7514285714285714
49,0.7485714285714286
50,0.7485714285714286
51,0.7485714285714286
52,0.7485714285714286
53,0.7485714285714286
54,0.7457142857142857
55,0.7485714285714286
56,0.7485714285714286
57,0.7485714285714286
58,0.7485714285714286
59,0.7514285714285714
60,0.7514285714285714
61,0.7514285714285714
62,0.7514285714285714
63,0.7514285714285714
64,0.7514285714285714
65,0.7514285714285714
66,0.7514285714285714
67,0.7485714285714286
68,0.7485714285714286
69,0.7485714285714286
70,0.7485714285714286
71,0.7485714285714286
72,0.7485714285714286
73,0.7485714285714286
74,0.7485714285714286
75,0.7485714285714286
76,0.7485714285714286
77,0.7485714285714286
78,0.7485714285714286
79,0.7485714285714286
80,0.7485714285714286
81,0.7485714285714286
82,0.7485714285714286
83,0.7485714285714286
84,0.7485714285714286
85,0.7485714285714286
86,0.7485714285714286
87,0.7485714285714286
88,0.7485714285714286
89,0.7485714285714286
90,0.7485714285714286
91,0.7485714285714286
92,0.7485714285714286
93,0.7485714285714286
94,0.7485714285714286
95,0.7485714285714286
96,0.7485714285714286
97,0.7485714285714286
98,0.7485714285714286
99,0.7485714285714286
100,0.7485714285714286
101,0.7485714285714286
102,0.7485714285714286
103,0.7485714285714286
104,0.7485714285714286
105,0.7485714285714286
106,0.7485714285714286
107,0.7485714285714286
108,0.7485714285714286
109,0.7485714285714286
110,0.7485714285714286
111,0.7485714285714286
112,0.7485714285714286
113,0.7485714285714286
114,0.7485714285714286
115,0.7485714285714286
116,0.7485714285714286
117,0.7485714285714286
118,0.7485714285714286
119,0.7485714285714286
