,0
0,1.0592432022094727
1,1.0501739978790283
2,1.043982982635498
3,1.0385957956314087
4,1.033586859703064
5,1.0288314819335938
6,1.024282693862915
7,1.0199121236801147
8,1.0156900882720947
9,1.0115854740142822
10,1.0075693130493164
11,1.0036190748214722
12,0.999724268913269
13,0.9958862066268921
14,0.9921185970306396
15,0.9884449243545532
16,0.9848935604095459
17,0.9814944267272949
18,0.9782751202583313
19,0.9752565026283264
20,0.9724524021148682
21,0.9698681831359863
22,0.967500627040863
23,0.965338945388794
24,0.9633650183677673
25,0.9615539312362671
26,0.9598738551139832
27,0.9582858085632324
28,0.956744372844696
29,0.9551969766616821
30,0.9535843133926392
31,0.9518415927886963
32,0.949897050857544
33,0.9476740956306458
34,0.9450914859771729
35,0.9420650601387024
36,0.9385121464729309
37,0.9343571066856384
38,0.9295403361320496
39,0.9240291714668274
40,0.9178295135498047
41,0.9109939932823181
42,0.9036255478858948
43,0.8958713412284851
44,0.8879097104072571
45,0.8799382448196411
46,0.8721648454666138
47,0.8648055791854858
48,0.8580734729766846
49,0.8521515130996704
50,0.847154438495636
51,0.8431053757667542
52,0.8399415612220764
53,0.8375468850135803
54,0.835786759853363
55,0.834532618522644
56,0.8336718678474426
57,0.8331094980239868
58,0.8327666521072388
59,0.8325796723365784
60,0.8324980735778809
61,0.8324835896492004
62,0.8325074315071106
63,0.8325490951538086
64,0.8325946927070618
65,0.832635223865509
66,0.8326658606529236
67,0.8326845169067383
68,0.8326910138130188
69,0.8326867818832397
70,0.8326733112335205
71,0.8326531052589417
72,0.8326282501220703
73,0.8326008915901184
74,0.8325728178024292
75,0.8325453400611877
76,0.8325194716453552
77,0.8324960470199585
78,0.8324753046035767
79,0.8324576020240784
80,0.8324428200721741
81,0.8324306011199951
82,0.8324210047721863
83,0.8324134945869446
84,0.8324077725410461
85,0.8324036598205566
86,0.8324007987976074
87,0.8323986530303955
88,0.8323974609375
89,0.8323966860771179
90,0.8323962688446045
91,0.8323960900306702
92,0.8323960900306702
93,0.8323960900306702
94,0.8323960900306702
95,0.8323962688446045
96,0.8323963284492493
97,0.8323963284492493
98,0.832396388053894
99,0.832396388053894
100,0.832396388053894
101,0.8323963284492493
102,0.832396388053894
103,0.8323962688446045
104,0.8323962688446045
105,0.8323961496353149
106,0.8323961496353149
107,0.8323960900306702
108,0.8323960900306702
109,0.8323961496353149
110,0.8323960900306702
111,0.8323960900306702
112,0.8323960900306702
113,0.8323960900306702
114,0.8323960900306702
115,0.8323959708213806
116,0.8323959708213806
117,0.8323960900306702
118,0.8323960900306702
119,0.8323960900306702
