,0
0,0.463768115942029
1,0.6811594202898551
2,0.7101449275362319
3,0.6956521739130435
4,0.7246376811594203
5,0.7391304347826086
6,0.7246376811594203
7,0.7391304347826086
8,0.7391304347826086
9,0.7246376811594203
10,0.7536231884057971
11,0.7971014492753623
12,0.8260869565217391
13,0.8260869565217391
14,0.8405797101449275
15,0.855072463768116
16,0.8405797101449275
17,0.8260869565217391
18,0.8405797101449275
19,0.8260869565217391
20,0.855072463768116
21,0.8405797101449275
22,0.855072463768116
23,0.8405797101449275
24,0.855072463768116
25,0.8405797101449275
26,0.855072463768116
27,0.8405797101449275
28,0.855072463768116
29,0.8405797101449275
30,0.855072463768116
31,0.8405797101449275
32,0.8695652173913043
33,0.8405797101449275
34,0.8695652173913043
35,0.855072463768116
36,0.8695652173913043
37,0.855072463768116
38,0.8695652173913043
39,0.8695652173913043
40,0.8695652173913043
41,0.8695652173913043
42,0.8985507246376812
43,0.8695652173913043
44,0.8985507246376812
45,0.8840579710144928
46,0.8840579710144928
47,0.8985507246376812
48,0.8985507246376812
49,0.8985507246376812
50,0.8840579710144928
51,0.9130434782608695
52,0.8985507246376812
53,0.9130434782608695
54,0.8985507246376812
55,0.9130434782608695
56,0.8840579710144928
57,0.9130434782608695
58,0.8840579710144928
59,0.9130434782608695
60,0.8840579710144928
61,0.927536231884058
62,0.8840579710144928
63,0.927536231884058
64,0.8985507246376812
65,0.927536231884058
66,0.8985507246376812
67,0.927536231884058
68,0.8985507246376812
69,0.927536231884058
70,0.9130434782608695
71,0.9130434782608695
72,0.9130434782608695
73,0.9130434782608695
74,0.927536231884058
75,0.9130434782608695
76,0.927536231884058
77,0.927536231884058
78,0.927536231884058
79,0.927536231884058
80,0.927536231884058
81,0.927536231884058
82,0.927536231884058
83,0.9130434782608695
84,0.9420289855072463
85,0.9130434782608695
86,0.9420289855072463
87,0.9130434782608695
88,0.9420289855072463
89,0.9130434782608695
90,0.9420289855072463
91,0.9130434782608695
92,0.9420289855072463
93,0.927536231884058
94,0.9420289855072463
95,0.9130434782608695
96,0.9420289855072463
97,0.9130434782608695
98,0.9420289855072463
99,0.9130434782608695
100,0.927536231884058
101,0.9130434782608695
102,0.927536231884058
103,0.9130434782608695
104,0.927536231884058
105,0.9130434782608695
106,0.927536231884058
107,0.9130434782608695
108,0.927536231884058
109,0.8985507246376812
110,0.927536231884058
111,0.8985507246376812
112,0.927536231884058
113,0.8985507246376812
114,0.9420289855072463
115,0.8985507246376812
116,0.9420289855072463
117,0.8985507246376812
118,0.9420289855072463
119,0.8985507246376812
120,0.9420289855072463
121,0.8985507246376812
122,0.9420289855072463
123,0.8985507246376812
124,0.9420289855072463
125,0.8985507246376812
126,0.9420289855072463
127,0.9130434782608695
128,0.9420289855072463
129,0.9130434782608695
130,0.9420289855072463
131,0.9130434782608695
132,0.927536231884058
133,0.9130434782608695
134,0.927536231884058
135,0.9130434782608695
136,0.927536231884058
137,0.927536231884058
138,0.927536231884058
139,0.927536231884058
140,0.927536231884058
141,0.927536231884058
142,0.927536231884058
143,0.927536231884058
144,0.927536231884058
145,0.927536231884058
146,0.927536231884058
147,0.927536231884058
148,0.927536231884058
149,0.927536231884058
