,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,24.091431489074502,22.389892523245454,21.254492103350305,20.438880229391124,19.822259488252847,19.338257288430093,18.270972457718482,17.2137746534235,16.6763698219129,15.640663362623147,14.932761391143968,14.835284776287534,14.797917058131244,14.651267359736952,14.628855790448984,14.610751583462392,14.603410158383474,14.601448803075904,14.608846577118223,14.623163876247274
1,25.5004045544196,23.821389572356157,22.712030152031698,21.922841021605546,21.331862588827455,20.872301134853647,19.87712773486591,18.929850052698445,18.47335963384561,17.6989903361132,17.45393051022619,17.495331769275687,17.52462514924469,17.796375923236393,17.894626409868483,18.025310502187953,18.133114665730503,18.21129755446893,18.46698522200226,18.66411615570886
2,26.7868233754932,25.04350798823482,23.892411269966225,23.074024118392916,22.46153900173394,21.985532723335407,20.956046204337067,19.97967103950585,19.51257817165836,18.7458883201004,18.622641262809307,18.712624950965793,18.765202445112497,19.165723623224686,19.292510982749686,19.45178561617017,19.576253781443825,19.66300379900464,19.928184993128003,20.115204943966617
3,27.468438591265045,25.70622302819922,24.545806141090655,23.723142252118233,23.109268636388617,22.633620493845093,21.61126885453746,20.65585638417506,20.20847253910436,19.511770329735743,19.454260416377934,19.539843607918026,19.58675292031226,19.913648549078655,20.010902693667493,20.13080023540005,20.223428045592907,20.287787381258006,20.486277281321176,20.630977855212343
4,28.863277313707663,27.0418169112319,25.84446195631684,24.996953244020514,24.365443105145662,23.876753883677303,22.828541531374047,21.85170720611537,21.394386421994145,20.66895074389983,20.525488222166103,20.58128350899729,20.614316647789288,20.86717228858578,20.94792745733034,21.05001552410714,21.130168122779875,21.1861646136007,21.358387849144666,21.48273434635649
5,29.326535289765406,27.467989973000435,26.244906229484084,25.378229864482584,24.731733213784658,24.23091240188071,23.154472814877177,22.14694171347448,21.67263615057379,20.9120595249124,20.748525359598364,20.802569053078223,20.83501129721809,21.090767667756623,21.17643937514791,21.288404846556585,21.379177552292134,21.44389117112685,21.646388215539755,21.79069519736814
