,0
0,30.508681141051905
1,28.561442905086615
2,27.27568999078016
3,26.361148690990724
4,25.676101568201663
5,25.14302987129188
6,23.98583347341319
7,22.873699947009694
8,22.32685530587552
9,21.325817580245943
10,20.700366657348557
11,20.61791715074442
12,20.58610482303713
13,20.450862848485272
14,20.423843461893295
15,20.394600091655967
16,20.374373287629076
17,20.36132846685694
18,20.32548678287788
19,20.302876078800484
