,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.9677420854568481,0.7830450534820557,0.5526909828186035,-0.8758690357208252,-0.2892388105392456,-0.401247501373291,0.681614875793457,-0.15868806838989258,-0.7280033826828003,-0.4818291664123535,-0.36725032329559326,-0.8274093866348267,0.127763032913208,-0.7917393445968628,-0.3341413736343384,-0.8282908201217651,-0.4964960813522339,-0.7371175289154053,0.174849271774292,0.4522969722747803,-0.4821404218673706,-0.28267455101013184,-0.06650245189666748,0.24912405014038086,0.38856327533721924,-0.40945911407470703,0.6777729988098145,-0.865221381187439,0.44909894466400146,0.4469490051269531,-0.24101471900939941,-0.17659127712249756,0.07196998596191406,0.4879641532897949,0.14644980430603027,0.6535943746566772,-0.3730534315109253,0.7257283926010132,0.73514723777771,0.6472324132919312
1,1.0202186107635498,0.835521399974823,0.60516756772995,-0.9283455610275269,-0.23676227033138275,-0.34877100586891174,0.7340914011001587,-0.10621152818202972,-0.7804799675941467,-0.42935264110565186,-0.41972681879997253,-0.7749328017234802,0.18023906648159027,-0.7392628192901611,-0.2816648781299591,-0.7758142352104187,-0.4440195560455322,-0.7895940542221069,0.22732581198215485,0.39982038736343384,-0.4296639561653137,-0.3351510763168335,-0.014025939628481865,0.3016005754470825,0.3360867500305176,-0.35698264837265015,0.6252964735031128,-0.8127447962760925,0.5015754699707031,0.39447247982025146,-0.18853823840618134,-0.12411472201347351,0.12444652616977692,0.5404406189918518,0.19892597198486328,0.6011178493499756,-0.42552995681762695,0.6732518672943115,0.7876237630844116,0.6997089982032776
2,1.0590847730636597,0.7944086194038391,0.6485093235969543,-0.9714524149894714,-0.197726771235466,-0.30572888255119324,0.7612424492835999,-0.07126777619123459,-0.8221228122711182,-0.3955412209033966,-0.4646010398864746,-0.7351139783859253,0.12888987362384796,-0.6962866187095642,-0.2371199131011963,-0.7317761778831482,-0.4004119634628296,-0.8097147345542908,0.2680678963661194,0.36143991351127625,-0.42392441630363464,-0.36772623658180237,-0.0014274190180003643,0.33343756198883057,0.29708632826805115,-0.39740055799484253,0.5875986814498901,-0.7779380083084106,0.49709293246269226,0.3568859398365021,-0.15271058678627014,-0.08410702645778656,0.16127638518810272,0.5896637439727783,0.25090208649635315,0.5665408968925476,-0.46678614616394043,0.6293004751205444,0.7976299524307251,0.7357679009437561
3,1.0956605672836304,0.8412260413169861,0.6858510375022888,-1.0090253353118896,-0.1632961630821228,-0.26941099762916565,0.7928668260574341,-0.031212884932756424,-0.8594681024551392,-0.36406320333480835,-0.499554842710495,-0.7024028897285461,0.08734218776226044,-0.6497660279273987,-0.2003709077835083,-0.6944885849952698,-0.3613588809967041,-0.8096269965171814,0.29651564359664917,0.3272320330142975,-0.39928483963012695,-0.39915668964385986,-0.0011787516996264458,0.35945120453834534,0.2633837163448334,-0.439735472202301,0.5629656314849854,-0.7518262267112732,0.47266685962677,0.3320866823196411,-0.1358451396226883,-0.05047031491994858,0.18640545010566711,0.6315065026283264,0.29048797488212585,0.5353434681892395,-0.5005943179130554,0.5849537253379822,0.8334441184997559,0.7683342099189758
4,1.128489375114441,0.8933244347572327,0.7195107936859131,-1.0447368621826172,-0.1331675946712494,-0.23181532323360443,0.8265767693519592,0.006663525477051735,-0.8951654434204102,-0.3373921811580658,-0.5304408669471741,-0.6739316582679749,0.037727899849414825,-0.6059768199920654,-0.16431021690368652,-0.6611675024032593,-0.328033983707428,-0.8039710521697998,0.31327152252197266,0.2951696217060089,-0.37720155715942383,-0.42867398262023926,-0.01629362441599369,0.37983375787734985,0.233878031373024,-0.482709676027298,0.5457533597946167,-0.7361633777618408,0.427775502204895,0.31165093183517456,-0.14170978963375092,-0.019952433183789253,0.19612106680870056,0.66628497838974,0.29836440086364746,0.5055724382400513,-0.533566415309906,0.5420113801956177,0.8664002418518066,0.7975124716758728
5,1.1607190370559692,0.9465410709381104,0.7499843239784241,-1.0785841941833496,-0.10624347627162933,-0.19744840264320374,0.8636084198951721,0.041891973465681076,-0.9293943047523499,-0.31729719042778015,-0.5567454099655151,-0.64848792552948,-0.011479242704808712,-0.5607841610908508,-0.12738029658794403,-0.6332890391349792,-0.29914480447769165,-0.7950461506843567,0.3188154697418213,0.26531782746315,-0.33411189913749695,-0.45700210332870483,-0.033750925213098526,0.3937831521034241,0.20750871300697327,-0.52726149559021,0.5428723096847534,-0.7308871150016785,0.3785513639450073,0.29762542247772217,-0.14929313957691193,0.006163407117128372,0.19135865569114685,0.6959607601165771,0.27336034178733826,0.48024171590805054,-0.5633295178413391,0.5010630488395691,0.9014747738838196,0.8228523135185242
6,1.1936538219451904,0.9987978339195251,0.7780550122261047,-1.1114857196807861,-0.08165886253118515,-0.1688670814037323,0.9019147157669067,0.07144545763731003,-0.9624026417732239,-0.3063194751739502,-0.5806527733802795,-0.6233302354812622,-0.05966326221823692,-0.5139257311820984,-0.088848777115345,-0.6106604337692261,-0.27496203780174255,-0.7868672013282776,0.31681397557258606,0.23743821680545807,-0.28459271788597107,-0.48568180203437805,-0.060706160962581635,0.39791005849838257,0.18299858272075653,-0.5749056935310364,0.5498234033584595,-0.7329058647155762,0.3279050886631012,0.2889111638069153,-0.14898242056369781,0.02780872955918312,0.17608746886253357,0.7242470979690552,0.2327321320772171,0.46024179458618164,-0.5920886993408203,0.46222954988479614,0.9232877492904663,0.8429734706878662
7,1.2287571430206299,1.0482856035232544,0.8044365644454956,-1.1433929204940796,-0.05781541019678116,-0.14351718127727509,0.9410743713378906,0.09520676732063293,-0.9942325353622437,-0.30411192774772644,-0.6028261184692383,-0.5977592468261719,-0.10219836980104446,-0.46601003408432007,-0.04841894656419754,-0.5941281914710999,-0.2556414306163788,-0.7816472053527832,0.30952104926109314,0.21131496131420135,-0.22568823397159576,-0.5122711658477783,-0.08789810538291931,0.392605185508728,0.1592566817998886,-0.6237890124320984,0.56005859375,-0.7398324012756348,0.279752254486084,0.28404495120048523,-0.14189444482326508,0.04466371238231659,0.15507835149765015,0.754268229007721,0.1865682303905487,0.44512197375297546,-0.6169880628585815,0.42672964930534363,0.9263094663619995,0.8582742214202881
8,1.2652145624160767,1.0944286584854126,0.8299378752708435,-1.173452377319336,-0.03360702842473984,-0.11807771772146225,0.9797811508178711,0.1137375608086586,-1.0250091552734375,-0.3087465763092041,-0.6230770349502563,-0.571998655796051,-0.13415949046611786,-0.4192401170730591,-0.006618025712668896,-0.5837019681930542,-0.24218468368053436,-0.7802227139472961,0.2988857328891754,0.18702617287635803,-0.16310805082321167,-0.5352550148963928,-0.11001501232385635,0.3799634575843811,0.13553152978420258,-0.6712731122970581,0.5677515268325806,-0.7496924996376038,0.23612026870250702,0.2791443467140198,-0.13831685483455658,0.057081423699855804,0.13088472187519073,0.7856916189193726,0.13904057443141937,0.4330098032951355,-0.6357533931732178,0.39550405740737915,0.9062674045562744,0.8700873851776123
9,1.3006657361984253,1.1377713680267334,0.8555503487586975,-1.1998745203018188,-0.0085398368537426,-0.09142205864191055,1.0171260833740234,0.12915867567062378,-1.0548906326293945,-0.3181714117527008,-0.6399196982383728,-0.5467668771743774,-0.1504700481891632,-0.37584203481674194,0.03595113754272461,-0.5790969133377075,-0.2349960058927536,-0.7793357372283936,0.28743329644203186,0.1651574969291687,-0.09964599460363388,-0.553905725479126,-0.11887169629335403,0.36308377981185913,0.11144298315048218,-0.7153803110122681,0.5711392760276794,-0.7607126832008362,0.1978919506072998,0.2709289491176605,-0.14246053993701935,0.06495841592550278,0.10437750071287155,0.8165225386619568,0.09323783963918686,0.42229312658309937,-0.6458321213722229,0.3701922595500946,0.8705392479896545,0.880601167678833
10,1.3322373628616333,1.1787660121917725,0.8819096088409424,-1.2216968536376953,0.01674199290573597,-0.06537270545959473,1.0519496202468872,0.1427774578332901,-1.084336280822754,-0.33123698830604553,-0.6531192064285278,-0.5228126645088196,-0.14987033605575562,-0.33791863918304443,0.07870610058307648,-0.5789411067962646,-0.2338344007730484,-0.7765815854072571,0.2786594033241272,0.1462498903274536,-0.03919333964586258,-0.5684266090393066,-0.11270233988761902,0.3441368639469147,0.08680323511362076,-0.7551640272140503,0.5678113698959351,-0.7709606885910034,0.1642109751701355,0.2574717700481415,-0.15421104431152344,0.06818744540214539,0.07523245364427567,0.8441181778907776,0.05270495265722275,0.4116874933242798,-0.6487169861793518,0.3518258035182953,0.8241279721260071,0.8914397954940796
