,0
0,0.988525390625
1,0.917594850063324
2,0.8738810420036316
3,0.8429514765739441
4,0.8198275566101074
5,0.8019887208938599
6,0.7882270812988281
7,0.777586817741394
8,0.7691872119903564
9,0.7622530460357666
10,0.7561734318733215
11,0.7505362629890442
12,0.7451580166816711
13,0.740015983581543
14,0.7352251410484314
15,0.730869472026825
16,0.7272154092788696
17,0.723828136920929
18,0.7210301160812378
19,0.7183359861373901
20,0.7161189317703247
21,0.7139905691146851
22,0.7121203541755676
23,0.7102211117744446
24,0.7084187865257263
25,0.7065213322639465
26,0.7046726942062378
27,0.7027217149734497
28,0.7008367776870728
29,0.6988502144813538
30,0.6969722509384155
31,0.694981575012207
32,0.6931617259979248
33,0.691228449344635
34,0.689543604850769
35,0.6877629160881042
36,0.6862834095954895
37,0.684712290763855
38,0.6834319829940796
39,0.6820243000984192
40,0.6808325052261353
41,0.6794676184654236
42,0.6782215237617493
43,0.6767838597297668
44,0.6753485798835754
45,0.6737199425697327
46,0.6720309257507324
47,0.6702564358711243
48,0.6685439944267273
49,0.6669477224349976
50,0.6655657291412354
51,0.6643994450569153
52,0.6634564995765686
53,0.6626865267753601
54,0.6620596051216125
55,0.6615309119224548
56,0.661078155040741
57,0.6606786847114563
58,0.6603206992149353
59,0.6599947810173035
60,0.6596934199333191
61,0.6594114303588867
62,0.6591447591781616
63,0.6588870882987976
64,0.6586387157440186
65,0.6583892703056335
66,0.6581450700759888
67,0.657886803150177
68,0.657629132270813
69,0.6573388576507568
70,0.6570419073104858
71,0.6566869020462036
72,0.6563153266906738
73,0.6558573842048645
74,0.6553728580474854
75,0.6547815203666687
76,0.6541588306427002
77,0.6534289717674255
78,0.6526756286621094
79,0.6518438458442688
80,0.6510134339332581
81,0.6501608490943909
82,0.649348258972168
83,0.6485901474952698
84,0.647918164730072
85,0.6473969221115112
86,0.6470077633857727
87,0.6468797922134399
88,0.6468816995620728
89,0.6471767425537109
90,0.6473621726036072
91,0.6475874781608582
92,0.6472300291061401
93,0.6467187404632568
94,0.6456847786903381
95,0.6447542905807495
96,0.6437149047851562
97,0.6429175734519958
98,0.6421908736228943
99,0.6416511535644531
100,0.6411899924278259
101,0.6408366560935974
102,0.6405327320098877
103,0.640285313129425
104,0.6400656700134277
105,0.639874279499054
106,0.6397008299827576
107,0.6395395398139954
108,0.6393946409225464
109,0.639249861240387
110,0.6391243934631348
111,0.6389873623847961
112,0.6388747692108154
113,0.6387377977371216
114,0.6386315226554871
115,0.6384878754615784
116,0.6383816003799438
117,0.6382267475128174
118,0.6381159424781799
119,0.6379492878913879
