,0
0,1.0
1,0.9793989062309265
2,0.9659850001335144
3,0.9534707069396973
4,0.9414848685264587
5,0.928179919719696
6,0.9132211804389954
7,0.8957301378250122
8,0.8715390563011169
9,0.8453614115715027
10,0.8276847004890442
11,0.8191354870796204
12,0.8098278045654297
13,0.8022600412368774
14,0.7947716116905212
15,0.7891819477081299
16,0.7837263941764832
17,0.7790518403053284
18,0.7746568322181702
19,0.7707611918449402
20,0.7671921849250793
21,0.7639956474304199
22,0.7611361145973206
23,0.7586732506752014
24,0.7566309571266174
25,0.7550501227378845
26,0.7538891434669495
27,0.7530757188796997
28,0.7524625658988953
29,0.7518520951271057
30,0.7511770129203796
31,0.7502704858779907
32,0.749357283115387
33,0.7482956647872925
34,0.7474132180213928
35,0.7464960813522339
36,0.7457927465438843
37,0.7450766563415527
38,0.7445114850997925
39,0.7439170479774475
40,0.7434044480323792
41,0.7428468465805054
42,0.7423297166824341
43,0.7417698502540588
44,0.7412534952163696
45,0.740733802318573
46,0.7403391003608704
47,0.7400401830673218
48,0.74006187915802
49,0.7402526140213013
50,0.7409263253211975
51,0.7413609027862549
52,0.742005467414856
53,0.7414425015449524
54,0.7409050464630127
55,0.739039421081543
56,0.7376420497894287
57,0.735541820526123
58,0.734136700630188
59,0.7324362397193909
60,0.7313342690467834
61,0.7300845980644226
62,0.7292698621749878
63,0.7283502221107483
64,0.7277355790138245
65,0.7270247340202332
66,0.7265313863754272
67,0.7259389758110046
68,0.725506603717804
69,0.7249639630317688
70,0.7245421409606934
71,0.7239891886711121
72,0.723526656627655
73,0.7228988409042358
74,0.7223348617553711
75,0.7215560078620911
76,0.7208161950111389
77,0.7198017835617065
78,0.7188094258308411
79,0.7174917459487915
80,0.7162015438079834
81,0.7145794034004211
82,0.7130251526832581
83,0.7112011909484863
84,0.7095067501068115
85,0.7076524496078491
86,0.7059755921363831
87,0.7042490243911743
88,0.7027177214622498
89,0.7012192010879517
90,0.6999108791351318
91,0.6986862421035767
92,0.6976358294487
93,0.6966992020606995
94,0.6959277987480164
95,0.6952928304672241
96,0.6948367953300476
97,0.6945357918739319
98,0.6944540143013
99,0.6945187449455261
100,0.6948397755622864
101,0.6952038407325745
102,0.6957703232765198
103,0.6961297392845154
104,0.6964997053146362
105,0.6964311003684998
106,0.6962051391601562
107,0.6955971121788025
108,0.6948307752609253
109,0.6939363479614258
110,0.692956805229187
111,0.6920484900474548
112,0.6911031603813171
113,0.6903088092803955
114,0.6894925236701965
115,0.6888357400894165
116,0.6881567239761353
117,0.6876206994056702
118,0.6870583891868591
119,0.6866191029548645
