,0
0,0.5
1,0.6257142857142857
2,0.6657142857142857
3,0.6914285714285714
4,0.7371428571428571
5,0.7914285714285715
6,0.7914285714285715
7,0.7914285714285715
8,0.7971428571428572
9,0.7971428571428572
10,0.8228571428571428
11,0.8228571428571428
12,0.84
13,0.8314285714285714
14,0.8428571428571429
15,0.84
16,0.8514285714285714
17,0.8457142857142858
18,0.8542857142857143
19,0.8657142857142858
20,0.8685714285714285
21,0.8628571428571429
22,0.8657142857142858
23,0.8685714285714285
24,0.8771428571428571
25,0.8771428571428571
26,0.8885714285714286
27,0.8714285714285714
28,0.8942857142857142
29,0.8771428571428571
30,0.8971428571428571
31,0.8828571428571429
32,0.9085714285714286
33,0.8857142857142857
34,0.9085714285714286
35,0.8885714285714286
36,0.9142857142857143
37,0.8885714285714286
38,0.9171428571428571
39,0.9
40,0.9171428571428571
41,0.9028571428571428
42,0.9142857142857143
43,0.9057142857142857
44,0.9171428571428571
45,0.9114285714285715
46,0.92
47,0.92
48,0.9228571428571428
49,0.92
50,0.9342857142857143
51,0.9228571428571428
52,0.9342857142857143
53,0.9314285714285714
54,0.94
55,0.9314285714285714
56,0.94
57,0.9285714285714286
58,0.94
59,0.9314285714285714
60,0.9428571428571428
61,0.9314285714285714
62,0.9428571428571428
63,0.9314285714285714
64,0.9428571428571428
65,0.9314285714285714
66,0.9428571428571428
67,0.9342857142857143
68,0.9428571428571428
69,0.9371428571428572
70,0.9428571428571428
71,0.9342857142857143
72,0.9428571428571428
73,0.9371428571428572
74,0.9428571428571428
75,0.9371428571428572
76,0.94
77,0.9371428571428572
78,0.94
79,0.9314285714285714
80,0.9371428571428572
81,0.9342857142857143
82,0.9371428571428572
83,0.9342857142857143
84,0.9371428571428572
85,0.9342857142857143
86,0.9371428571428572
87,0.9342857142857143
88,0.9342857142857143
89,0.9371428571428572
90,0.9342857142857143
91,0.9371428571428572
92,0.9342857142857143
93,0.9371428571428572
94,0.9342857142857143
95,0.9371428571428572
96,0.9342857142857143
97,0.9371428571428572
98,0.9342857142857143
99,0.9371428571428572
100,0.9342857142857143
101,0.94
102,0.9342857142857143
103,0.94
104,0.9342857142857143
105,0.94
106,0.9342857142857143
107,0.94
108,0.9342857142857143
109,0.94
110,0.9314285714285714
111,0.94
112,0.9314285714285714
113,0.9371428571428572
114,0.9314285714285714
115,0.94
116,0.9285714285714286
117,0.9342857142857143
118,0.9314285714285714
119,0.9342857142857143
