,0
0,1.0185190439224243
1,1.0064293146133423
2,0.9983890056610107
3,0.9915499687194824
4,0.9852471947669983
5,0.9791126847267151
6,0.9727930426597595
7,0.965998649597168
8,0.9586369395256042
9,0.9508348703384399
10,0.9428640007972717
11,0.9350526332855225
12,0.9277125000953674
13,0.9210904836654663
14,0.9153416156768799
15,0.910523533821106
16,0.9066110253334045
17,0.9035189151763916
18,0.901128888130188
19,0.8993121981620789
20,0.8979451656341553
21,0.8969194889068604
22,0.8961449861526489
23,0.8955503106117249
24,0.895081102848053
25,0.8946974277496338
26,0.894370973110199
27,0.8940826654434204
28,0.8938203454017639
29,0.8935770392417908
30,0.8933490514755249
31,0.8931351900100708
32,0.8929349184036255
33,0.8927491903305054
34,0.8925782442092896
35,0.8924221992492676
36,0.8922814130783081
37,0.8921552896499634
38,0.8920432329177856
39,0.8919442296028137
40,0.8918570876121521
41,0.8917808532714844
42,0.8917140960693359
43,0.8916558623313904
44,0.8916047811508179
45,0.8915599584579468
46,0.8915203809738159
47,0.8914856314659119
48,0.8914545178413391
49,0.8914268016815186
50,0.891402006149292
51,0.8913794159889221
52,0.8913590312004089
53,0.8913405537605286
54,0.8913235664367676
55,0.8913078904151917
56,0.8912936449050903
57,0.8912802338600159
58,0.8912680149078369
59,0.8912565112113953
60,0.8912458419799805
61,0.891235888004303
62,0.891226589679718
63,0.8912180662155151
64,0.8912098407745361
65,0.8912022113800049
66,0.8911951184272766
67,0.8911882638931274
68,0.8911818265914917
69,0.8911759257316589
70,0.8911702632904053
71,0.8911648392677307
72,0.8911596536636353
73,0.8911548256874084
74,0.891150176525116
75,0.8911457061767578
76,0.891141414642334
77,0.891137421131134
78,0.8911334872245789
79,0.8911297917366028
80,0.891126275062561
81,0.8911228179931641
82,0.8911194801330566
83,0.8911162614822388
84,0.8911131620407104
85,0.8911101818084717
86,0.8911072611808777
87,0.8911044001579285
88,0.8911017179489136
89,0.8910990357398987
90,0.8910964131355286
91,0.891093909740448
92,0.891091525554657
93,0.8910890817642212
94,0.8910866975784302
95,0.8910844326019287
96,0.891082227230072
97,0.8910799622535706
98,0.8910778164863586
99,0.8910756707191467
100,0.8910735845565796
101,0.8910715579986572
102,0.8910694718360901
103,0.8910675048828125
104,0.8910655975341797
105,0.8910635709762573
106,0.8910616636276245
107,0.8910598158836365
108,0.8910578489303589
109,0.8910560607910156
110,0.8910541534423828
111,0.8910523653030396
112,0.8910505771636963
113,0.8910487294197083
114,0.891046941280365
115,0.891045093536377
116,0.8910432457923889
117,0.8910415172576904
118,0.8910397291183472
119,0.8910380601882935
120,0.8910361528396606
121,0.8910344243049622
122,0.8910326957702637
123,0.8910307884216309
124,0.8910290598869324
125,0.8910272121429443
126,0.8910253643989563
127,0.8910236358642578
128,0.8910218477249146
129,0.891019880771637
130,0.8910180926322937
131,0.8910162448883057
132,0.8910142779350281
133,0.8910123109817505
134,0.8910104632377625
135,0.8910083770751953
136,0.8910064697265625
137,0.8910043835639954
138,0.8910024166107178
139,0.8910002708435059
140,0.8909981846809387
141,0.8909960389137268
142,0.8909938335418701
143,0.8909915685653687
144,0.8909893035888672
145,0.8909870386123657
146,0.8909845948219299
147,0.8909822106361389
148,0.8909796476364136
149,0.8909770846366882
