,0
0,0.9414995908737183
1,0.87418532371521
2,0.8375721573829651
3,0.8098291754722595
4,0.7873622179031372
5,0.7689985036849976
6,0.7542746663093567
7,0.7426965236663818
8,0.7336728572845459
9,0.7265389561653137
10,0.7210081219673157
11,0.7162260413169861
12,0.7119026780128479
13,0.7074163556098938
14,0.7034212350845337
15,0.6995609998703003
16,0.6961393356323242
17,0.6927157044410706
18,0.6893067955970764
19,0.6856950521469116
20,0.6818965673446655
21,0.6779924631118774
22,0.6740782260894775
23,0.6704257130622864
24,0.6670684814453125
25,0.6642625331878662
26,0.6618525981903076
27,0.6600121855735779
28,0.6584375500679016
29,0.6572320461273193
30,0.6559688448905945
31,0.6547402739524841
32,0.653232991695404
33,0.6517101526260376
34,0.6500020623207092
35,0.6483706831932068
36,0.6466550827026367
37,0.6450618505477905
38,0.6434301137924194
39,0.6419305205345154
40,0.6404130458831787
41,0.6390302181243896
42,0.6376461982727051
43,0.6364065408706665
44,0.6351914405822754
45,0.6341450214385986
46,0.6331669092178345
47,0.6323901414871216
48,0.6317220330238342
49,0.6312305331230164
50,0.6307610869407654
51,0.6302608251571655
52,0.6295554041862488
53,0.6286836266517639
54,0.6276527047157288
55,0.6266048550605774
56,0.625575065612793
57,0.6246405839920044
58,0.6237855553627014
59,0.6230417490005493
60,0.6223722100257874
61,0.6218003034591675
62,0.6212839484214783
63,0.620849072933197
64,0.6204528212547302
65,0.6201251149177551
66,0.6198235750198364
67,0.619581401348114
68,0.6193573474884033
69,0.6191869378089905
70,0.6190299391746521
71,0.6189239025115967
72,0.618828535079956
73,0.6187819242477417
74,0.6187427043914795
75,0.6187479496002197
76,0.6187534928321838
77,0.6187934875488281
78,0.6188219785690308
79,0.6188675165176392
80,0.6188872456550598
81,0.6189037561416626
82,0.6188844442367554
83,0.6188466548919678
84,0.618773877620697
85,0.6186786890029907
86,0.6185597777366638
87,0.6184247732162476
88,0.6182816028594971
89,0.6181320548057556
90,0.6179875135421753
91,0.6178445219993591
92,0.6177142858505249
93,0.617590606212616
94,0.6174824237823486
95,0.6173825263977051
96,0.6172983646392822
97,0.6172224283218384
98,0.6171610951423645
99,0.6171074509620667
100,0.6170668005943298
101,0.6170330047607422
102,0.6170108914375305
103,0.6169952750205994
104,0.6169901490211487
105,0.6169914603233337
106,0.6170023679733276
107,0.6170201897621155
108,0.6170469522476196
109,0.6170815229415894
110,0.6171243786811829
111,0.6171762943267822
112,0.6172357201576233
113,0.6173059344291687
114,0.6173821687698364
115,0.6174711585044861
116,0.6175632476806641
117,0.6176697015762329
118,0.6177736520767212
119,0.6178909540176392
120,0.6179953217506409
121,0.6181067824363708
122,0.6181889176368713
123,0.6182659268379211
124,0.6182959079742432
125,0.6183092594146729
126,0.6182694435119629
127,0.6182132959365845
128,0.6181163191795349
129,0.6180146336555481
130,0.6178935766220093
131,0.6177799105644226
132,0.6176645159721375
133,0.617562472820282
134,0.6174681782722473
135,0.6173874139785767
136,0.6173182725906372
137,0.617260217666626
138,0.617214560508728
139,0.6171767711639404
140,0.61715167760849
141,0.6171311736106873
142,0.6171233057975769
143,0.6171172857284546
144,0.6171241402626038
145,0.6171299815177917
146,0.6171494722366333
147,0.6171653270721436
148,0.617195188999176
149,0.6172189712524414
