,0
0,0.4492753623188406
1,0.5507246376811594
2,0.5942028985507246
3,0.6376811594202898
4,0.6811594202898551
5,0.7681159420289855
6,0.782608695652174
7,0.7971014492753623
8,0.8115942028985508
9,0.8405797101449275
10,0.8985507246376812
11,0.927536231884058
12,0.9420289855072463
13,0.927536231884058
14,0.9420289855072463
15,0.927536231884058
16,0.927536231884058
17,0.927536231884058
18,0.927536231884058
19,0.927536231884058
20,0.927536231884058
21,0.927536231884058
22,0.927536231884058
23,0.9420289855072463
24,0.9565217391304348
25,0.9565217391304348
26,0.9710144927536232
27,0.9565217391304348
28,0.9710144927536232
29,0.9710144927536232
30,0.9710144927536232
31,0.9710144927536232
32,0.9710144927536232
33,0.9710144927536232
34,0.9710144927536232
35,0.9710144927536232
36,0.9710144927536232
37,0.9710144927536232
38,0.9710144927536232
39,0.9710144927536232
40,0.9710144927536232
41,0.9710144927536232
42,0.9710144927536232
43,0.9710144927536232
44,0.9710144927536232
45,0.9710144927536232
46,0.9710144927536232
47,0.9710144927536232
48,0.9710144927536232
49,0.9710144927536232
50,0.9710144927536232
51,0.9710144927536232
52,0.9710144927536232
53,0.9710144927536232
54,0.9710144927536232
55,0.9710144927536232
56,0.9710144927536232
57,0.9710144927536232
58,0.9710144927536232
59,0.9710144927536232
60,0.9710144927536232
61,0.9710144927536232
62,0.9710144927536232
63,0.9710144927536232
64,0.9710144927536232
65,0.9710144927536232
66,0.9710144927536232
67,0.9710144927536232
68,0.9710144927536232
69,0.9710144927536232
70,0.9710144927536232
71,0.9710144927536232
72,0.9710144927536232
73,0.9710144927536232
74,0.9710144927536232
75,0.9710144927536232
76,0.9710144927536232
77,0.9710144927536232
78,0.9710144927536232
79,0.9710144927536232
80,0.9710144927536232
81,0.9710144927536232
82,0.9710144927536232
83,0.9710144927536232
84,0.9855072463768116
85,0.9855072463768116
86,0.9855072463768116
87,0.9855072463768116
88,0.9855072463768116
89,0.9855072463768116
90,0.9855072463768116
91,0.9855072463768116
92,1.0
93,0.9855072463768116
94,1.0
95,0.9855072463768116
96,1.0
97,0.9565217391304348
98,1.0
99,0.9565217391304348
100,1.0
101,0.9565217391304348
102,1.0
103,0.9420289855072463
104,1.0
105,0.9565217391304348
106,1.0
107,0.9565217391304348
108,1.0
109,0.9855072463768116
110,1.0
111,0.9855072463768116
112,1.0
113,0.9855072463768116
114,1.0
115,0.9855072463768116
116,1.0
117,0.9855072463768116
118,1.0
119,0.9855072463768116
120,1.0
121,0.9855072463768116
122,1.0
123,0.9855072463768116
124,1.0
125,0.9855072463768116
126,0.9855072463768116
127,1.0
128,0.9855072463768116
129,1.0
130,0.9855072463768116
131,1.0
132,0.9855072463768116
133,1.0
134,0.9855072463768116
135,1.0
136,0.9855072463768116
137,1.0
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,1.0
144,1.0
145,1.0
146,1.0
147,1.0
148,1.0
149,0.9710144927536232
