,0
0,0.9962171912193298
1,0.9489943981170654
2,0.9166808128356934
3,0.8915126919746399
4,0.871039867401123
5,0.8544893860816956
6,0.8405652046203613
7,0.8284392356872559
8,0.817927360534668
9,0.8090424537658691
10,0.8013061285018921
11,0.7942149043083191
12,0.7873057126998901
13,0.7797689437866211
14,0.77170330286026
15,0.7631751298904419
16,0.7544926404953003
17,0.7455747723579407
18,0.7369296550750732
19,0.7285934686660767
20,0.7213058471679688
21,0.7147541642189026
22,0.7093404531478882
23,0.7044297456741333
24,0.7002474069595337
25,0.6961762309074402
26,0.6923635601997375
27,0.6884443163871765
28,0.6846264600753784
29,0.6808186769485474
30,0.6771918535232544
31,0.6737591028213501
32,0.6705725193023682
33,0.6676642894744873
34,0.6650299429893494
35,0.6627031564712524
36,0.6606442928314209
37,0.6588523387908936
38,0.6572610139846802
39,0.6558626890182495
40,0.654606819152832
41,0.6535152196884155
42,0.6525688767433167
43,0.6518413424491882
44,0.6513842940330505
45,0.6514252424240112
46,0.6521522402763367
47,0.6536784172058105
48,0.6551521420478821
49,0.655646562576294
50,0.65456622838974
51,0.6528554558753967
52,0.6510500311851501
53,0.6496599912643433
54,0.6485633850097656
55,0.6477924585342407
56,0.6471765041351318
57,0.6467167735099792
58,0.6463168859481812
59,0.6459894776344299
60,0.6456811428070068
61,0.6454089879989624
62,0.6451398730278015
63,0.6448913216590881
64,0.6446398496627808
65,0.6444035172462463
66,0.6441632509231567
67,0.6439383625984192
68,0.6437123417854309
69,0.6435072422027588
70,0.6433082222938538
71,0.6431429982185364
72,0.6429980397224426
73,0.6429117918014526
74,0.6428712606430054
75,0.6429311037063599
76,0.6430715322494507
77,0.6433605551719666
78,0.6437376141548157
79,0.6442514657974243
80,0.6447314620018005
81,0.6451812982559204
82,0.6453428268432617
83,0.6452956795692444
84,0.6448794603347778
85,0.6443296074867249
86,0.6435938477516174
87,0.6428995132446289
88,0.6421912312507629
89,0.6415987014770508
90,0.6410520076751709
91,0.6406142711639404
92,0.6402239203453064
93,0.6399143934249878
94,0.6396398544311523
95,0.6394217014312744
96,0.6392270922660828
97,0.6390725374221802
98,0.6389338970184326
99,0.6388251781463623
100,0.6387277245521545
101,0.6386544108390808
102,0.6385900378227234
103,0.6385470628738403
104,0.6385120749473572
105,0.6384978294372559
106,0.6384918689727783
107,0.6385073661804199
108,0.6385321021080017
109,0.6385795474052429
110,0.6386373043060303
111,0.6387185454368591
112,0.6388099193572998
113,0.6389227509498596
114,0.639042854309082
115,0.6391769647598267
116,0.639311671257019
117,0.6394452452659607
118,0.6395699381828308
119,0.6396713852882385
