,0
0,30.980755121906903
1,28.99711222782331
2,27.68610724551788
3,26.752710667603303
4,26.052856602044912
5,25.507725106995665
6,24.32198896556562
7,23.177189584351616
8,22.610718559211605
9,21.559110154808288
10,20.87204201264262
11,20.776293507816447
12,20.738756271243304
13,20.574782310097408
14,20.54114216579305
15,20.504441170070873
16,20.47890197549594
17,20.46237414283311
18,20.416781331042202
19,20.387919441957614
